ido_word,esperanto_word,in_current_dict
Ekfenestrigo,Defenestrigo,False
Ekflueyo,Riverbuŝo,False
Ekinodermo,Ekinodermo,False
Eklampsio,Eklampsio,False
Ekleziala muziko,Eklezia muziko,False
Eklipso,Eklipso,False
Ekliptiko,Ekliptiko,False
Eklogo,Eklogo,False
Ekrem İmamoğlu,Ekrem İmamoğlu,False
Ektodermo,Ektodermo,False
El Ayune,Ajuno,False
El Carrascalejo,El Carrascalejo,False
El Escorial,Monaĥejo de El Escorial,False
El Greco,El Greco,False
El Royo,El Royo,False
El-Ninyo,El Niño Suda Oscilado,False
Elastikeso,Elasteco (meĥaniko),False
Elat,Ejlato,False
Elbasan,Elbasan,False
Elbe,Elbo (rivero),False
Elche,Elĉo,False
Eleanor Roosevelt,Eleanor Roosevelt,False
Electronic Arts,Electronic Arts,False
Eleftherios Venizelos,Eleftherios Venizelos,False
Elektra,Elektro (mitologio),False
Elektra charjo,Elektra ŝargo,False
Elektra feldo,Elektra kampo,False
Elektra konduktanco,Konduktado (elektro),False
Elektra konduktivo,Elektra konduktivo,False
Elektra korento,Elektra kurento,False
Elektral energio,Elektra energio,False
Elektrala mashino,Elektromotoro,False
Elektrala rezistiveso,Elektra rezistanco,False
Elektrala telegrafilo,Elektra telegrafo,False
Elektroforo,Elektroforo,False
Elektrogorsk,Elektrogorsk,False
Elektrolizo,Elektrolizo,False
Elektromagnetala feldo,Elektromagneta kampo,False
Elektromagnetik interago,Elektromagneta forto,False
Elektromagnetismo,Elektromagnetismo,False
Elektrometro,Elektrometro,False
Elektromobilo,Elektra aŭtomobilo,False
Elektronala lektilo,Elektronika librolegilo,False
Elektronala libro,Bitlibro,False
Elektronala sigareto,Elektronika cigaredo,False
Elektronikala cirkuito,Elektronika cirkvito,False
Elektronikala komerco,Retkomerco,False
Elektrostatiko,Elektrostatiko,False
Elektrougli,Elektrougli,False
Eleos,Eleoso,False
Eleusis,Eleŭziso,False
Elfriede Jelinek,Elfriede Jelinek,False
"Elgin, Illinois",Elgin (Usono),False
Elia Kazan,Elia Kazan,False
Elias Canetti,Elias Canetti,False
Elias Lönnrot,Elias Lönnrot,False
Elie Wiesel,Elie Wiesel,False
Elihu Root,Elihu Root,False
Elijah Wood,Elijah Wood,False
Elinor Ostrom,Elinor Ostrom,False
Elis Regina,Elis Regina,False
Elisabeth Kübler-Ross,Elisabeth Kübler-Ross,False
Elisabeth Shue,Elisabeth Shue,False
Elisha Cuthbert,Elisha Cuthbert,False
Elista,Elista,False
Elitro,Elitro,False
ELIZA,ELIZA,False
Elizabeth Bishop,Elizabeth Bishop,False
Elizabeth Bowes-Lyon,Elizabeth Bowes-Lyon,False
Elizabeth Taylor,Elizabeth Taylor,False
Elizeo,Elizeo,False
Eliziono,Elizio,False
Ella Fitzgerald,Ella Fitzgerald,False
Ellen DeGeneres,Ellen DeGeneres,False
Elliot Page,Elliot Page,False
Elomar,Elomar Figueira Mello,False
Elon Musk,Elon Musk,False
Eloy Alfaro,Eloy Alfaro,False
Elton John,Elton John,False
Elvira Lindo,Elvira Lindo,False
Elvis Presley,Elvis Presley,False
Emanuel Lasker,Emanuel Lasker,False
Emberizo,Emberizedoj,False
Embolio,Embolio,False
Embragilo,Kluĉilo,False
Embrazuro,Embrazuro (fortikaĵo),False
Embriologio,Embriologio,False
Emese Szász,Emese Szász,False
Emil Boc,Emil Boc,False
Emil Cioran,Emil Cioran,False
Emil Constantinescu,Emil Constantinescu,False
Emil Hácha,Emil Hácha,False
Emil Nolde,Emil Nolde,False
Emil Zátopek,Emil Zátopek,False
Emilia Mernes,Emilia Mernes,False
Emilia-Romagna,Emilio-Romanjo,False
Emiliano Zapata,Emiliano Zapata,False
Emilio Aguinaldo,Emilio Aguinaldo,False
Emilio Colombo,Emilio Colombo,False
Emilio Estevez,Emilio Estevez,False
Emily Blunt,Emily Blunt,False
Emily Brontë,Emily Brontë,False
Emily Dickinson,Emily Dickinson,False
Eminem,Eminem,False
Emir Kusturica,Emir Kusturica,False
Emirio Granada,Nazaria Granada Reĝlando,False
Emirio Kordoba,Emirlando de Kordovo,False
Emiro,Emiro,False
Emma Bunton,Emma Bunton,False
Emma Caulfield,Emma Caulfield,False
Emma Roberts,Emma Roberts,False
Emma Stone,Emma Stone,False
Emma Watson,Emma Watson,False
Emmanuel Macron,Emmanuel Macron,False
Emmanuelle Charpentier,Emmanuelle Charpentier,False
Emmy Rossum,Emmy Rossum,False
Emoco,Emocio,False
Emocosimbolo,Miensimbolo,False
Emoji,Emoĝio,False
EMS,EMS,False
Emuleso,Imitilo,False
Emuo,Emuo,False
Enabismigo,Mise en abyme,False
Enarete,Enareto,False
Encanto,Encanto (filmo),False
Enceladus,Encelado (luno),False
Encinedo,Encinedo,False
Endivio,Endivio,False
Endodermo,Endodermo,False
Endogamio,Endogamio,False
Endokardio,Endokardio,False
Endokrinologio,Endokrinologio,False
Enec linguo,Eneca lingvo,False
Eneyas,Eneo,False
Enfluanto,Alfluanto,False
Engelbert Dollfuss,Engelbert Dollfuss,False
Enid Blyton,Enid Blyton,False
"Enid, Oklahoma",Enid (Oklahomo),False
Enkaustiko,Enkaŭstiko,False
Enkratismo,Enkratismo,False
Ennio Morricone,Ennio Morricone,False
Enoyo,Enuo,False
Enrico Caruso,Enrico Caruso,False
Enrico Fermi,Enrico Fermi,False
Enrico Letta,Enrico Letta,False
Enrique Bolaños,Enrique Bolaños,False
Enrique Granados,Enrique Granados,False
Enrique Iglesias,Enrique Iglesias,False
Enschede,Enschede,False
Ensembli desjuntanta,Disaj aroj,False
Ensemblo vakua,Malplena aro,False
Ensemblo-teorio,Aro-teorio,False
Ensemblo-uniono,Kunaĵo,False
Entablamento,Entablemento,False
Entomologio,Entomologio,False
Entraprezisto,Entreprenisto,False
Entrín Bajo,Entrín Bajo,False
Enver Hoxha,Enver Hoĝa,False
Envidio,Envio,False
Enya,Enya,False
Enzo Ferrari,Enzo Ferrari,False
Eolia,Eolio,False
Eolia-insuli,Liparaj insuloj,False
Eolipilo,Eolipilo,False
Eos,Eoso,False
Epafos,Epafo,False
Epakto,Epakto,False
Eperlano,Osmeredoj,False
Epicikloido,Epicikloido,False
Epifizo,Epifizo (osto),False
Epifron,Epifrono,False
Epigastro,Epigastro,False
Epigloto,Epigloto,False
Epigoni,Epigonoj,False
Epigrafo,Epigrafo,False
Epiko,Epopeo,False
Epikurismo,Epikurismo,False
Epikuro,Epikuro,False
Epimeteus,Epimeteo (mitologio),False
Epistemologio,Sciteorio,False
Epitelio,Epitelio,False
Epiteto,Epiteto,False
Epitácio Pessoa,Epitacio Pessoa,False
Epizootio,Epizootio,False
Eponimo,Eponimo,False
Equador,Ekvadoro,False
Equatorala Guinea,Ekvatora Gvineo,False
Equatorala klimato,Ekvatora klimato,False
Equitatoza komerco,Justa komerco,False
Erato,Erato,False
Eratostenana sivo,Kribrilo de Eratosteno,False
Eratosteno,Eratosteno de Kireno,False
Erbio,Erbio,False
Erebos,Erebo,False
Erehteus,Ereĥteo,False
Erekto,Erektiĝo,False
Erfurt,Erfurto,False
Ergotino,Ergotamino,False
Ergotismo,Ergotismo,False
Ergoto,Ergotfungo,False
Eric Berne,Eric Berne,False
Eric Clapton,Eric Clapton,False
Eric Idle,Eric Idle,False
Eric Voegelin,Eric Voegelin,False
Erich Fromm,Erich Fromm,False
Erich Honecker,Erich Honecker,False
Erich Kästner,Erich Kästner,False
Erich Ludendorff,Erich Ludendorff,False
Erich Raeder,Erich Raeder,False
Erich Weferling,Erich Weferling,False
Erifile,Erifilo,False
Erik Pérez,Erik Pérez,False
Erik Satie,Erik Satie,False
Eringio,Eringio,False
Erinii,Erinioj,False
Eris,Eriso,False
Eritrea,Eritreo,False
Eritrocito,Eritrocito,False
Ermit-krabo,Ermitokrabo,False
Ermupoli,Ermupolis,False
Erna Solberg,Erna Solberg,False
Ernest Borgnine,Ernest Borgnine,False
Ernest Dimnet,Ernest Dimnet,False
Ernest Hemingway,Ernest Hemingway,False
Ernest Lawrence,Ernest Orlando Lawrence,False
Ernest Renan,Ernest Renan,False
Ernest Rutherford,Ernest Rutherford,False
Ernest Shackleton,Ernest Shackleton,False
Ernest Shonekan,Ernest Shonekan,False
Ernest Walton,Ernest Walton,False
Ernesto Geisel,Ernesto Geisel,False
Ernesto Sabato,Ernesto Sábato,False
Ernst Heinkel,Ernst Heinkel,False
Ernst Jünger,Ernst Jünger,False
Ernst Kaltenbrunner,Ernst Kaltenbrunner,False
Ernst Mach,Ernst Mach,False
Ernst Ruska,Ernst Ruska,False
Ernst Streeruwitz,Ernst Streeruwitz,False
Ernő Dohnányi,Ernő Dohnányi,False
Erodo,Erozio,False
Eroroserchilo,Erarserĉilo,False
Eros,Eroso,False
Eros Ramazzotti,Eros Ramazzotti,False
Errol Flynn,Errol Flynn,False
Erwin Rommel,Erwin Rommel,False
Erwin Schrödinger,Erwin Schrödinger,False
Erykah Badu,Erykah Badu,False
Esa Pakarinen,Esa Pakarinen,False
Esajo,Esto,False
Esbjerg,Esbjerg,False
Esch-sur-Alzette,Esch-sur-Alzette,False
Escherichia coli,Kojlobacilo,False
Eschweiler,Eschweiler,False
Esencatra oleo,Vegetaĵa esenco,False
Eskadrono,Eskadrono,False
Eskalero,Ŝtuparo,False
Eskamot-arto,Iluziismo,False
Eskimo-Aleuta linguaro,Eskim-aleuta lingvaro,False
Esko Aho,Esko Aho,False
Eskopeto,Kartoĉa fusilo,False
Eskoto,Ŝkoto,False
Esmerilio,Kolombfalko,False
Espad-fisho,Spadfiŝo,False
Esparto,Alfo (botaniko),False
Espejón,Espejón,False
Esperantido,Esperantidoj,False
Esperantisto,Esperantistoj,False
Esperanto Filmoj,Esperanto Filmoj,False
Esperanto-himno,La Espero,False
Espero,Espero (emocio),False
Espineto,Klaviceneto,False
Esplanado,Esplanado,False
Espoo,Espoo,False
Espírito Santo,Espirito-Santo,False
Esquadro A,The A-Team,False
Essen,Essen,False
Essex,Essex,False
Est-Finlando,Gubernio Orienta Finnlando,False
Estakado,Piero,False
Estal Azia,Orienta Azio,False
Estal Europa,Orienta Eŭropo,False
Estal Germania,Orienta Germanio,False
Estal Mediteraneo,Orienta Mediteraneo,False
Estal Prusia,Orienta Prusio,False
Estal Slava,Orientslavaj lingvoj,False
Estal Timor,Orienta Timoro,False
Estal Trakia,Orienta Trakio,False
Estala Francia,Orientfranka imperio,False
Estala Germana,Orientĝermana lingvaro,False
Estala Yerusalem,Orienta Jerusalemo,False
Estayo,Stajo,False
Esther Duflo,Esther Duflo,False
Esther Williams,Esther Williams,False
"Estherville, Iowa",Estherville (Iovao),False
Estoniana linguo,Estona lingvo,False
Esturjono,Acipenseredoj,False
Eswatini,Svazilando,False
Etalono,Prototipo,False
Eteokles,Eteoklo,False
Etmoido,Etmoido,False
Etna,Etna,False
Etnala konflikto,Etna konflikto,False
Etnografio,Etnografio,False
Etolia,Aitolio,False
Etologio,Etologio,False
Etoumbi,Etumbio,False
Etruriani,Etruskoj,False
Ettore Scola,Ettore Scola,False
Ettore Sottsass,Ettore Sottsass,False
Euforbio,Eŭforbio,False
Eufrati,Eŭfrato,False
Eufrosine,Eŭfrozino,False
Eugene Cernan,Eugene Cernan,False
Eugene Wigner,Eugene Paul Wigner,False
"Eugene, Oregon",Eugene (Oregono),False
Eugenia Charles,Eugenia Charles,False
Eugenio Montale,Eugenio Montale,False
Eugène Boudin,Eugène Boudin,False
Eugène Delacroix,Eugène Delacroix,False
Eugène Ionesco,Eugène Ionesco,False
Eugène Scribe,Eugène Scribe,False
Euhemerismo,Evemerismo,False
Eukarioto,Eŭkariotoj,False
Eukaristio,Komunio,False
Euklid,Eŭklido,False
Euklidana disto,Eŭklida distanco,False
Euklidana geometrio,Eŭklida geometrio,False
Euklidana spaco,Eŭklida spaco,False
Eumolpos,Eŭmolpo,False
Eunuko,Eŭnuko,False
Euratom,Eŭropa Komunumo pri Atomenergio,False
Eurazia,Eŭrazio,False
Euraziana stepo,Eŭrazia Stepo,False
"Eureka, Illinois",Eureka (Ilinojso),False
"Eureka, Kalifornia",Eureka (Kalifornio),False
"Eureka, Kansas",Eureka (Kansaso),False
"Eureka, Missouri",Eureka (Misurio),False
Euribia,Eŭribio,False
Euridike,Eŭridico,False
Euripides,Eŭripido,False
Euristeus,Eŭristeo,False
Eurodance,Eŭrodanco,False
Eurodicautom,Eurodicautom,False
Eurolang,Eŭrolango,False
Eurolengo,Eŭrolengo,False
Euromaidan,Eŭromajdano,False
Europa-Demokratio-Esperanto,Eŭropo - Demokratio - Esperanto,False
Europan Akto,Unueca Eŭropa Akto,False
Europana Brodkast-Uniono,Eŭropa Unio de Radio kaj Televido,False
Europana Komisiono,Eŭropa Komisiono,False
Europana Komunitato,Eŭropa Komunumaro,False
Europana Konsilistaro,Eŭropa Konsilio,False
Europana nacionalismo,Eŭropa naciismo,False
Europana Parlamento,Eŭropa Parlamento,False
Europana Uniono,Eŭropa Unio,False
Europanto,Eŭropanto,False
Europio,Eŭropio,False
Euros,Eŭro (mitologio),False
EuroVelo,EuroVelo,False
Eurythmics,Eurythmics,False
Euskal Herria,Eŭskio,False
Euskaltzaindia,Akademio de la Eŭska Lingvo,False
Euskara batua,Euskara batua,False
Euterpe,Eŭterpo,False
Eva Gabor,Éva Gábor,False
Eva Green,Eva Green,False
Eva Longoria,Eva Longoria,False
Eva Mendes,Eva Mendes,False
Eva Perón,Eva Perón,False
Evangeline Lilly,Evangeline Lilly,False
Evangelista Torricelli,Evangelista Torricelli,False
"Evanston, Illinois",Evanston,False
"Evansville, Indiana",Evansville,False
Evaristo Carvalho,Evaristo Carvalho,False
Evelyn Waugh,Evelyn Waugh,False
Everest,Ĉomolungmo,False
Everglades,Evergladoj,False
"Everly, Iowa",Everly (Iovao),False
Evo Morales,Evo Morales,False
Evolucionala psikologio,Evolua psikologio,False
Evoluciono,Evolucio (teorio),False
Ewa Kopacz,Ewa Kopacz,False
Exa,Eksa,False
Exakta cienci,Ekzaktaj sciencoj,False
Exarko,Ekzarko,False
Exegezo,Ekzegezo,False
Exekut-arto,Ludarto,False
Exeter,Exeter,False
Existencialismo,Ekzistadismo,False
Exkalibur,Ekskaliburo,False
Exkomunikeso,Ekskomuniko,False
Exlibriso,Ekslibriso,False
Exokalorala reakto,Ekzoterma reakcio,False
Exoplaneto,Ekstersunsistema planedo,False
Expansokarto,Komputila karto,False
Explor-voyajero,Esploristo,False
Explozo,Eksplodo,False
Exponento,Potenco (matematiko),False
Extermineyo,Ekstermejo,False
Extermineyo Sobibor,Sobibor (koncentrejo),False
Extingo-Rebeleso,Extinction Rebellion,False
Extraktiva metalurgio,Elprena metalurgio,False
Extrem Oriento,Fora Oriento,False
Extrema dextro,Dekstra ekstremismo,False
Extremadura,Ekstremaduro,False
Extremadurana linguo,Ekstremadura lingvovario,False
Eyoneus,Ioneo,False
Eyvind Johnson,Eyvind Johnson,False
Ezra Pound,Ezra Pound,False
Ezzatolah Entezami,Ezzatolah Entezami,False
Fabero,Fabero,False
Fabien Barthez,Fabien Barthez,False
Fabio Cannavaro,Fabio Cannavaro,False
Fabio Grosso,Fabio Grosso,False
Fabrizio Lora,Fabrizio Lora,False
Facebook,Facebook,False
Fado,Fado,False
Faerana linguo,Feroa lingvo,False
Faero,Ferooj,False
Faeton,Faetono,False
Fahri Korutürk,Fahri Korutürk,False
Failo,Dosiero,False
Failosistemo,Dosiersistemo,False
"Fairbanks, Alaska",Fairbanks (Alasko),False
Faisalabad,Fajsalabado,False
Fakiro,Fakiro,False
Faktorialo,Faktorialo,False
Faktorigo,Faktorado,False
Falaflo,Kikerbulo,False
Falansterio,Falanstero,False
Falaropo,Falaropo,False
Falsa amiko,Falsaj amikoj,False
Falva strigo,Arbarstrigo,False
Familiara dicajo,Konversacia lingvo,False
Familio Borgia,Borgia (familio),False
Familio Fugger,Fugger,False
Familio Guy,Family Guy,False
Fanerogamo,Semplantoj,False
Fanny Cadeo,Fanny Cadeo,False
Fantasmagorio,Fantasmagorio,False
Fantom-chasisti,Ghostbusters,False
Fardo,Ruĝiga ŝminko,False
Faringito,Faringito,False
Farmacologio,Farmakologio,False
Farrah Fawcett,Farrah Fawcett,False
Fashismo,Faŝismo,False
Fatah,Fatah,False
Fatej,Fateĵ,False
Fats Domino,Fats Domino,False
Fatwa,Fatvo,False
Fauno,Faŭno (mitologio),False
Faure Gnassingbé,Faure Gnassingbé,False
Faustin-Archange Touadéra,Faustin-Archange Touadéra,False
Fauvismo,Faŭvismo,False
Faye Dunaway,Faye Dunaway,False
Fayenco,Fajenco,False
"Fayetteville, Arkansas",Fayetteville (Arkansaso),False
Feala rakonto,Fabelo,False
Febro,Febro,False
Federico Fellini,Federico Fellini,False
Federico Franco,Federico Franco,False
Federico Zuccari,Federico Zuccaro,False
Feke,Feke,False
Feld-profundeso,Kampa profundo,False
Feldomarshalo,Feldmarŝalo,False
Felipe Massa,Felipe Massa,False
Felix Bloch,Felix Bloch,False
Felix Mendelssohn,Felix Mendelssohn Bartholdy,False
Felix Wankel,Felix Wankel,False
Femke Halsema,Femke Halsema,False
Femme fatale,Fatala virino,False
Femto,Femto,False
Fenacetino,Fenacetino,False
Feng shvey,Fengŝuo,False
Fenicia,Fenicio,False
Fenotipo,Fenotipo,False
Fer-epoko,Ferepoko,False
Fera kurteno,Fera Kurteno,False
Ferdinand Buisson,Ferdinand Buisson,False
Ferdinand Foch,Ferdinand Foch,False
Ferdinand Hodler,Ferdinand Hodler,False
Ferdinand Marcos,Ferdinand Marcos,False
Ferdinand Porsche,Ferdinand Porsche,False
Ferdowsi,Abol-Gasem Ferdousio,False
Ferenc Gyurcsány,Ferenc Gyurcsány,False
Ferenc Joachim,Ferenc Joachim,False
Ferenc Krausz,Ferenc Krausz,False
Ferenc Kölcsey,Ferenc Kölcsey,False
Ferenc Lehár,Ferenc Lehár,False
Ferenc Mádl,Ferenc Mádl,False
Ferenc Nagy,Ferenc Nagy (politikisto),False
Ferenc Németh,Ferenc Németh,False
Ferenc Puskás,Ferenc Puskás (futbalisto),False
Ferenc Szálasi,Ferenc Szálasi,False
"Ferguson, Missouri",Ferguson (Misurio),False
"Feria, Badajoz",Feria (Badaĥozo),False
Fermio,Fermio,False
Fermiono,Fermiono,False
Fernand Khnopff,Fernand Khnopff,False
Fernand Léger,Fernand Léger,False
Fernanda Montenegro,Fernanda Montenegro,False
Fernanda Torres,Fernanda Torres,False
Fernandel,Fernandel,False
Fernando Alonso,Fernando Alonso,False
Fernando Arrabal,Fernando Arrabal,False
Fernando Botero,Fernando Botero,False
Fernando Lugo,Fernando Lugo,False
Fernando Pessoa,Fernando Pessoa,False
Fernando Tambroni-Armaroli,Fernando Tambroni,False
Fernando Torres,Fernando Torres,False
Fero-guardio,Legiana movado (Rumanio),False
Ferruccio Busoni,Ferruccio Busoni,False
Fervoyala transportado,Rela transporto,False
Festono,Festono,False
Fethullah Gülen,Fethullah Gülen,False
Fetishismo,Fetiĉismo,False
Feudismo,Feŭdismo,False
Fez,Feso,False
Fiat,Fiat,False
Fiat 500,Fiat 500,False
Fibulo,Fibolo,False
FIDE,FIDE,False
Fideikomiso,Fideikomiso,False
Fidel Castro,Fidel Castro,False
Fidjiana Hindi-linguo,Fiĝia hindia lingvo,False
Fidjiana linguo,Fiĝia lingvo,False
Fido Bahaa,Bahaa Kredo,False
Fields-Medalio,Medalo Fields,False
Fier,Fier (urbo),False
FIFA,FIFA,False
Figeac,Figeac,False
Figuranto,Figuranto,False
Fika,Fika,False
Fikario,Ordinara fikario,False
Filareto Kavernido,Filareto Kavernido,False
Filaso,Stupo,False
Filigrano,Filigrano (artmetio),False
Filip Vujanović,Filip Vujanović,False
Filipe Nyusi,Filipe Nyusi,False
Filippino Lippi,Filippino Lippi,False
Filippo Brunelleschi,Filippo Brunelleschi,False
Filippo Lippi,Filippo Lippi,False
Film-festo,Filmofestivalo,False
Filmo nigra,Nigra filmo,False
Filoktetes,Filokteto,False
Filoxero,Filoksero,False
Financala merkato,Financa merkato,False
Financala yaro,Financa jaro,False
Fingelska,Amerika finna lingvo,False
Finlandana linguo,Finna lingvo,False
Firenze,Florenco,False
Fiskal austereso,Severŝparado,False
Fistulo,Fistulo,False
Fito Páez,Fito Páez,False
Fixigilo,Ankro (arkitekturo),False
Fizikala lego,Fizika leĝo,False
Fizikala quanteso,Fizika grando,False
Fizikokemio,Fizika kemio,False
Fiziognomonio,Fiziognomiko,False
Fiziokratio,Fiziokratio,False
Flagelo,Flagelo,False
"Flagstaff, Arizona",Flagstaff (Arizono),False
Flam-jetilo,Flamĵetilo,False
Flarado,Flaro,False
Flatuo,Furzo,False
Flava febro,Flava febro,False
Flava Rivero,Flava Rivero,False
Flavius Ricimer,Ricimero,False
Fleetwood Mac,Fleetwood Mac,False
Flegado,Sansistemo,False
Flerovio,Flerovio,False
Flevoland,Flevolando,False
"Flint, Michigan",Flinto (Miĉigano),False
Floganti,Skurĝiĝantoj,False
Floriano Peixoto,Floriano Peixoto,False
Florianópolis,Florianópolis,False
Florida,Florido,False
Flotac-komo,Glitkomo,False
Flotacinta glacimonto,Glacimonto,False
Flu-brodkasto,Elsendfluo,False
Flugo-disko,Ultimate,False
Flugroto,Inercirado,False
Fluidodinamiko,Fluidodinamiko,False
Fluidomekaniko,Meĥaniko de fluidoj,False
Fluoresko-lampo,Fluoreska lampo,False
Fluorino,Fluorito,False
Fluvio Amur,Amuro,False
Fluvio Columbia,Kolumbio (rivero),False
Fluvio Daugava,Daŭgavo,False
Fluvio Dnepr,Dnepro,False
Fluvio Dnister,Dnestro,False
Fluvio Doce,Dolĉa Rivero,False
Fluvio Don,Don (rivero),False
Fluvio Durio,Doŭro,False
Fluvio Ebro,Ebro,False
Fluvio Gambia,Rivero Gambio,False
Fluvio Indus,Induso,False
Fluvio Kongo,Rivero Kongo,False
Fluvio Kuban,Kubanjo,False
Fluvio Lena,Leno (rivero),False
Fluvio Limpopo,Limpopo,False
Fluvio Loire,Luaro,False
Fluvio Mackenzie,Makenzio,False
Fluvio Magdalena,Magdalena (rivero),False
Fluvio Meuse,Mozo,False
Fluvio Minio,Minjo,False
Fluvio Mississippi,Misisipo,False
Fluvio Neman,Nemunas,False
Fluvio Neva,Nevo (rivero),False
Fluvio Nijer,Niĝero (rivero),False
Fluvio Ob,Obo,False
Fluvio Oder,Odro,False
Fluvio Orinoco,Orinoko,False
Fluvio Paraguay,Paragvajo (rivero),False
Fluvio Paraná,Parano,False
Fluvio Plata,Plata-Rivero,False
Fluvio Po,Pado,False
Fluvio Senegal,Senegalo (rivero),False
Fluvio Tago,Taĵo,False
Fluvio Tiber,Tibero,False
Fluvio Uruguay,Urugvajo (rivero),False
Fluvio Vistula,Vistulo,False
Fluvio Volta,Voltao (rivero),False
Fluvio Weser,Weser,False
Fluvio Yalu,Jalu,False
Fluvio Yenisei,Jenisejo,False
Fluxus,Fluxus,False
Fobio,Fobio,False
Fobos,Fobo (luno),False
Foie gras,Grashepataĵo,False
Fokker 100,Fokker 100,False
Fola Kavalo,Freneza Ĉevalo,False
Folding@home,Folding@Home,False
Folio-pinchilo,Paperklipo,False
Folk-muziko,Folkmuziko,False
Folksprok,Folksproko,False
Fonemo,Fonemo,False
Fonografilo,Fonografo,False
Fonolito,Fonolito,False
Fonologio,Fonologio,False
Fontanelo,Fontanelo,False
Fonten-plumo,Fontoplumo,False
Fonteno Trevi,Fontano Trevi,False
Fontokodexo,Fontkodo,False
Forcalquier,Forcalquier,False
Ford,Ford,False
Forestala explotado,Arbarekspluatado,False
Forketo,Forko,False
Forkis,Forkiso,False
Formala cienci,Formalaj sciencoj,False
Formala gramatiko,Formala gramatiko,False
Formala linguo,Formala lingvo,False
Formikaro,Formikejo,False
Formulo 1,Formulo 1,False
Foroneus,Foroneo,False
Fort Worth,Fort Worth,False
Fort-de-France,Fort-de-France,False
Fort-interago,Forta nuklea forto,False
"Fortaleza, Ceará",Fortalezo,False
Fortran,Fortrano,False
Fortunoza nombro,Feliĉa nombro,False
Fosila fuelo,Fosilia brulaĵo,False
Fotografala filmo,Filmo (fotografio),False
Fotografo,Fotografio,False
Fotometrio,Fotometrio (optiko),False
Fotosintezo,Fotosintezo,False
Fototropismo,Fototropismo,False
Fotovoltaiko,Fotovoltaiko,False
Fouad Mebazaa,Fouad Mebazaâ,False
Foucault-pendulo,Pendolo de Foucault,False
Foxtroto,Fokstroto,False
Fra Angelico,Fra Angelico,False
Fraciono unitara,Ono,False
Fraktalo,Fraktalo,False
Framasonaro,Framasonismo,False
Frampol,Frampol,False
Franca Guyana,Franca Gujano,False
Franca linguo,Franca lingvo,False
Franca Polinezia,Franca Polinezio,False
Franca revoluciono,Franca revolucio de 1789,False
France Gall,France Gall,False
France-Albert René,France-Albert René,False
Frances Arnold,Frances Arnold,False
Francesca Albanese,Francesca Albanese,False
Francesco Borromini,Francesco Borromini,False
Francesco Clemente,Francesco Clemente,False
Francesco Cossiga,Francesco Cossiga,False
Francesco Crispi,Francesco Crispi,False
Francesco Petrarca,Francesco Petrarca,False
Francesco Redi,Francesco Redi,False
Francesco Totti,Francesco Totti,False
Francilia,Francilio,False
Francio,Franciumo,False
Francis Bacon,Francis Bacon,False
Francis Crick,Francis Crick,False
Francis Drake,Francis Drake,False
Francis Galton,Francis Galton,False
Francis Picabia,Francis Picabia,False
Francis Poulenc,Francis Poulenc,False
Francis Younghusband,Francis Younghusband,False
Francisco Franco,Francisco Franco,False
Francisco Gavidia,Francisco Gavidia,False
Francisco Pizarro,Francisco Pizarro,False
Francisco Rabal,Francisco Rabal,False
Franciskano,Franciskanoj,False
Francisko,Francisko (armilo),False
Francistown,Francistown,False
Franck Ribéry,Franck Ribéry,False
Franco Nero,Franco Nero,False
Franco Zeffirelli,Franco Zeffirelli,False
Frangulo,Nigra alno,False
Franjo Tuđman,Franjo Tuđman,False
Frank Auerbach,Frank Auerbach,False
Frank Bainimarama,Frank Bainimarama,False
Frank Kasper,Frank Kasper,False
Frank Lampard,Frank Lampard,False
Frank Rijkaard,Frank Rijkaard,False
Frank Sinatra,Frank Sinatra,False
Frank Stella,Frank Stella,False
Frank Wedekind,Frank Wedekind,False
Frank Wilczek,Frank Wilczek,False
Frank Zappa,Frank Zappa,False
Frank-Walter Steinmeier,Frank-Walter Steinmeier,False
Frankfort,Frankfort (apartigilo),False
"Frankfort, Kentucky",Frankfort (Kentukio),False
Franki,Frankoj,False
Frankia,Karolida Imperio,False
Franklin Pierce,Franklin Pierce,False
Frankofonio,Franclingvio,False
Frans Timmermans,Frans Timmermans,False
František Čelakovský,František Ladislav Čelakovský,False
Frantz Fanon,Frantz Fanon,False
Franz Beckenbauer,Franz Beckenbauer,False
Franz Boas,Franz Boas,False
Franz Bopp,Franz Bopp,False
Franz Doppler,Franz Doppler,False
Franz Grillparzer,Franz Grillparzer,False
Franz Jonas,Franz Jonas,False
Franz Kafka,Franz Kafka,False
Franz Liszt,Franz Liszt,False
Franz Marc,Franz Marc,False
Franz Schubert,Franz Schubert,False
Franz Vranitzky,Franz Vranitzky,False
François Arago,François Arago,False
François Boucher,François Boucher,False
François Bozizé,François Bozizé,False
François Duvalier,François Duvalier,False
François Englert,François Englert,False
François Fillon,François Fillon,False
François Hollande,François Hollande,False
François Hounsounou,François Hounsounou,False
François Jacob,François Jacob,False
François Mauriac,François Mauriac,False
François Mitterrand,François Mitterrand,False
François Rabelais,François Rabelais,False
François Tombalbaye,François Tombalbaye,False
François Truffaut,François Truffaut,False
François Viète,François Viète,False
Françoise Barré-Sinoussi,Françoise Barré-Sinoussi,False
Françoise Dolto,Françoise Dolto,False
Françoise Dorléac,Françoise Dorléac,False
Françoise Gilot,Françoise Gilot,False
Françoise Hardy,Françoise Hardy,False
